,text,Sentiment
6339,"'Coronavirus : une mortalité sous-évaluée en France, faute d’avoir tiré les enseignements des crises précédentes… https://t.co/zf5qWLFNPT'",0
6340,'هو انا الوحيد اللي موضوع كورونا دا مش داخل دماغي وبتصرف طبيعي  بدون خوف وهلع ؟!',0
6341,'جراح المُخ السعودي الدكتور هاني الجهني الذي يعمل بمستشفى كولمار في #فرنسا يتمكن من إزالة ورم دماغي لمواطنة كويتية،… https://t.co/6x6Tp5MUu2',0
6342,'la flemmmeee j'espère que c'est faux',0
6343,"'@CNEWS Voilà, à présent, que toute protection contre le Coronavirus mis en vente, sera coté en bourse ! 😬'",0
6344,'تايلاند تسجل 8 إصابات جديدة بفيروس كورونا ولا وفيات https://t.co/0chcZhqzFn',0
6345,'روسيا: ارتفاع وفيات فيروس كورونا إلى 1723 والإصابات إلى 187859 https://t.co/T5ERyEOJy6',0
6346,'@yosf703418721 @M__albugaily اترك عنك هالكلام الفاضي بالأول رجعو فلوسنا والديون اللي عليكم وهذا حق ما ينزعل منه  أز… https://t.co/jczrhYgB6A',0
6347,'#العربية_الليلة . المخاوف من موجة ثانية وحتى ثالثة #كورونا',0
6348,'🔘 وزارة الصحة العمانية: تسجيل 154 إصابة جديدة بفيروس كورونا ليرتفع إجمالي الإصابات إلى 3112.',0
6349,'اعزائي متخذي القرار  اذا عاد المصريين مره اخري  بعد الي عملوه من تصرفات غير حضارية وبطريقه استفزازية  في حال فتح ال… https://t.co/uqNknPC21u',0
6350,'Coronavirus : vol de 50000 masques destinés à la Seine-Saint-Denis https://t.co/zmMkipyQXa',0
6351,'بلغ عدد الاصابات في #الهند بفيروس #كورونا 56342 إصابة',0
6352,'Le monde d'après : le plastique.',0
6353,'Visionnaire',0
6354,'رقم مرعب لمصابي كورونا حول العالم ..احصائية جديدة ⁧#صدى_السعودية⁩  ⁦https://t.co/ws7N5ASeAC⁩ https://t.co/9CO8dY9aBv',0
6355,'Rentrée scolaire en Chine 📚  #China #Covid_19 #coronavirus https://t.co/JemsDv5qx4',0
6356,"'Au Sri Lanka, le gouvernement demande aux fonctionnaires de renoncer à leur salaire du mois de mai pour mitiger les… https://t.co/nXY5gZZRfF'",0
6357,"'Coronavirus: pas d'effet probant de l'hydroxychloroquine sur les malades, selon une étude https://t.co/ah7FPiqczb'",0
6358,'سعر العلاج بـ ريمديسيفر لمرضى فيروس كورونا المستجد قد يصل لـ 4500 دولار للمريض  رغم أن تكلفة تصنيعه اقل من 10 دولار… https://t.co/8iff3dZ1y1',0
6359,'وزارة الصحة العمانية | 154 إصابة جديدة بفيروس #كورونا ليرتفع الإجمالي إلى 3112 https://t.co/4nX2O4eDt1',0
6360,"'Tout de suite sur CNews, Morandini Live - En direct même aujourd'hui 8 mai : Spéciale ""On se déconfine (un peu) à p… https://t.co/B3Lkj5MnWg'",0
6361,'ℹ️ Panneaux ou Affiches : rappeler les consignes pour bien se laver les mains devant tous vos points d'eau est esse… https://t.co/jIQfasHgRO',0
6362,'Coronavirus : 151 cas confirmés et 98 patients guéris à Madagascar  04 mai 2020   https://t.co/exsNBJzf2j',0
6363,"'C’est tout de même la base de l’expression orale que de partir, à l’inverse, du principe que si l’auditoire compren… https://t.co/iX3KXMvmt5'",0
6364,"'Encore un truc mal compris, ou mal expliqué. C'est ballot tout de même. Soit nous sommes sots, soit ils sont nuls.… https://t.co/IB5JsuTxmW'",0
6365,'شكرا كورونا https://t.co/9JYuG8hU8P',0
6366,'Ça va décrocher en brrr',0
6367,'كأول خطوه لفتح الاقتصاد #بلاكونيل  دواء  منذ سبعين عاما لبعض المرضى وهو آمن تماما   وبناء على الدراسه الايطاليه يتض… https://t.co/l1cz8UEHfP',0
6368,'Coronavirus : Castaner accusé de ne pas respecter les distances de sécurité https://t.co/08XbVCUNeq',0
6369,"'Question qui se pose légitimement dans notre région qui a été peu touchée par la circulation du virus, donc avec un… https://t.co/dA81N4Aokx'",0
6370,'غريب كيف تتزايد الحالات. اذا كذا الاستهتار ما رح يروح هالفايروس في وقت قريب.',0
6371,"'Macron , roi du monde , ce n est pour demain ! Heureusement !!'",0
6372,'#روسيا تسجل أكثر من عشرة آلاف إصابة بـ«#كورونا» لليوم السادس  #صحيفة_الخليج https://t.co/rsizX9lEIl',0
6373,"'#Coronavirus #Covid19 #OutreMer #Martinique #Déconfinement : Stratégie de déconfinement, l’après 11 mai - Préventio… https://t.co/hyYjriheZY'",0
6374,'روسيا : 98 وفاة جديدة بفيروس كورونا ترفع الإجمالي إلى 1723 .',0
6375,'@FatimA77600776 رح تدوخ العالم 🤣🤣 بس لقاح منيح ضد كورونا',0
6376,'Coronavirus: salles de classe et restaurants rouvrent leurs portes lundi https://t.co/oH8MYMhwIR #PME #Entreprises #Suisse via @Ageficom',0
6377,"'👏 Aujourd'hui, je veux mettre à l'honneur tous les bénévoles et tous les collaborateurs de la @CroixRougeBE. C'est… https://t.co/ET5QGr4WMU'",0
6378,'كل جاليات الدول في البلدان الأخرى تعاونت مع توجيهات الحكومات الأحترازية لتصدي لجائحة كورونا وفق مصلحة البلدان ووقاي… https://t.co/OmbCkl5x7q',0
6379,'ندعوا مجددا جميع المواطنين لأخذ الإجراءات الإحترازية بإهتمام بالغ بعيدا عن التخويف وإطلاق الشائعات فمصدر وزارة الصح… https://t.co/PTNJJ1qeWZ',0
6380,"'En fermant leurs frontières, les Nations du Pacifique Sud sont parvenues à éviter l'épidémie de coronavirus, mais l… https://t.co/9GuTz39uht'",0
6381,'#Coronavirus : une cargaison de masques destinés à des mairies d'Ile-de-France braquée en #Espagne   ➡… https://t.co/XPcavRPJYC',0
6382,"'L'économiste Michel de Kemmeter dans @lesoir ""Ce n’est qu’en collaborant qu’on va pouvoir survivre. C’est un défi é… https://t.co/WQBlNVh7lM'",0
6383,'#التجارة #كورونا_الكويت  #مبارك_الكبير  #كورونا  هل يعقل  فيه منتج اردني معروض بالجمعيات ولنا اكثر من شهر مافتحنا م… https://t.co/y9sLlevIxg',0
6384,'@KfaweenOmima لانه كل هالناس بالشوارع غير ملتزمة بس حظها منيح ما خالطت مريض كورونا',0
6385,'C'est le laboratoire de Kingakati ou bien un autre labo ?',0
6386,'للانضمام إلى قناة تيليجرام للتحديثات الفورية للأسواق: https://t.co/u8TQSL1spa #فوركس #عملات #توصيات #عملات_رقمية… https://t.co/pmjMAdySb2',0
6387,'Coronavirus : pas d'efficacité probante de l'hydroxychloroquine sur les malades (étude) https://t.co/AjELLxRZFq… https://t.co/JaZn2KRDdT',0
6388,"'Brie, camembert, Chavignol, Roquefort… sont en attente d'être bradés ou détruits. A la clé des dizaines de milliers… https://t.co/mRvvVXJR9d'",0
6389,'روسيا : تسجيل 10699 إصابة جديدة بفيروس كورونا ترفع الإجمالي إلى 187859 .',0
6390,'Coronavirus: plus de 1.200 cas supplémentaires en Allemagne https://t.co/5qg3hhg9mf',0
6391,'#صباح_الخير  ....والأخبار المبشره',0
6392,'Pour Lundi. 100km. #Déconfinement #Coronavirus #COVID19 https://t.co/M7qNGJgds0',0
6393,'Épidémie de Coronavirus (Covid-19) -Aide covid-19 jeunes : aide de 200 euros versée aux étudiants et aux jeunes pré… https://t.co/1FNpF3mF7I',0
6394,'#الحكومة تنفى 7 شائعات بشأن #كورونا https://t.co/dknDnOXL17 via @masr11_news',0
6395,'تحدث كريستيان إيركسين عن حلمه الإيطالي الذي تحول الى كابوس حيث لم تتسنى له الفرصة لشراء منزل هناك قبل وقوع كارثة كو… https://t.co/h45Mk3bqq4',0
6396,"'VOICI LE PLAN DE DÉCONFINEMENT DE LA GUADELOUPE !  Commerces, sport, crèches, écoles, loisirs, plages… https://t.co/Hv130LjDpN'",0
6397,'الصحة العمانية: تسجيل 154 إصابة جديدة بفيروس #كورونا وتعافي 1025',0
6398,'#CovidStories Brent Underwood est depuis le 18 mars confiné dans une ville fantôme perchée à 2.600 mètres d’altitud… https://t.co/glOj0p5P1T',0
6399,"'En ce 75e anniversaire du #8mai1945, j'ai une pensée particulière pour Victor Robinson🇺🇸🎖qui a fêté ses 19 ans en… https://t.co/c4EQ1iNvEr'",0
6400,"'👉Le #Bresil risque ""l'effondrement économique"" à cause de la pandémie de #coronavirus et de ses conséquences, a ave… https://t.co/2MIFUy6oC1'",0
6401,"'#Déconfinement ""Il faut arrêter de dire que c'est l'école. Ce n'est pas vrai. C'est un endroit où on va stocker des… https://t.co/pmXTh6UPbj'",0
6402,'@shlebeuf La petite histoire derrière https://t.co/gxI1qBVtrr',0
6403,'#سلطنة_عمان : 154 إصابة جديدة بفيروس كورونا ليرتفع الإجمالي إلى 3112  #فيروس_كورونا https://t.co/8zlu3fOgrO',0
6404,'Pourquoi certains pays s’en sortent-ils mieux que d’autres face à la pandémie de #coronavirus ? ➡ «Il n'existe aucu… https://t.co/oBi5StAur0',0
6405,'@cnnarabic #اردوغان_معتوه_احمق اللهم ياحي ياقيوم في هذه الجمعة الطيبة من هذا الشهر الفضيل نسألك أن تحفظ المسلمين وا… https://t.co/liFWwha732',0
6406,'Je l’utilise en consultation dans le cadre des 3mn de prévention coronavirus que je m’accorde. A chaque fois cela p… https://t.co/qh39dbN0Lh',0
6407,'شركة الريحان للسياحة والعقار في طرابزون #اردوغان #كورونا https://t.co/hTBgbvLTrh',0
6408,'@lCCSJJJ0qMl75lu كورونا ان شاء الله هتكون نهايتهم اصبري بس',0
6409,'@Songsa93 Les résultats de l'expérience de revenu de base inconditionnel en Finlande vont dans ce sens : cela a amé… https://t.co/6f1XCtzKQs',0
6410,'#Deconfinement Seules 10% des écoles de #Guadeloupe devraient accueillir des élèves à partir de lundi. La question… https://t.co/Bx6gQogsUk',0
6411,'@rashed_saidi7 كورونا طال بقائه وطالت سمومه ربوع الوطن.. لانعلم متى سينتهي ويرحل',0
6412,'@Valeurs grâce au coronavirus je vous ai découvert et https://t.co/mjgQl2HbjP',0
6413,'حقيقة تعرض #قناة_السويس لخسائر فادحة بسبب #كورونا https://t.co/K9cuwt8E8f via @masr11_news',0
6414,'دراسة بريطانية: أعراض عدوى #كورونا المنتقلة عبر الأسطح الصلبة أقل من استنشاق رذاذ المصاب.. والفيروس يكون مميتا إذا… https://t.co/z9lKzqdgEd',0
6415,'تحدث كريستيان إيركسين عن حلمه الإيطالي الذي تحول الى كابوس حيث لم تتسنى له الفرصة لشراء منزل هناك قبل وقوع كارثة كو… https://t.co/ljKxHeMZeH',0
6416,"'كشف مصدر مسؤول في ملف كورونا في الشمال ان عدد المصابين بكورونا لمخالطين بما فيهم مصاب "" الخناصري"" (30) اصابة منها (… https://t.co/S5pDXpf9SA'",0
6417,'L'Idrac Business School qui dispose d'un campus à Nice-Sophia Antipolis débloque 30000 euros de bourses exception… https://t.co/AJQc8G2HOD',0
6418,'@salahalhashem كسروا ديرتكم وابتزوكم واخذوا فلوس تذاكر الطيران والمحاجر وتبون تجيبونهم انتم شنو ؟؟؟؟؟؟؟؟شوفوا الخلي… https://t.co/Q6vcDQygXZ',0
6419,'كوريا الجنوبية تسجل 12 إصابة جديدة بفيروس #كورونا https://t.co/5a7vzsq06C',0
6420,'#Coronavirus #Covid19 #OutreMer #Martinique #Déconfinement : L’après 11 mai - Prévention : adaptions locales - Prot… https://t.co/YCLJk9QS7I',0
6421,"'#Coronavirus : en visite dans une usine de masques à Annoeullin, Christophe Castaner oublie les gestes barrières https://t.co/pSGtJVDxG4'",0
6422,"'Depuis le début de l'épidémie, nos journalistes ont travaillé sans relâche pour vous fournir des informations fiabl… https://t.co/ykqe44DqNy'",0
6423,'رئيس وزراء #العراق الجديد يكشف تلقيه دعوة من ولي العهد #السعودية لزيارة المملكة. ودراسة أمريكية جديدة: لا دور لـ… https://t.co/YTQmlZ71F7',0
6424,'@egregoire @Paris @UNICEF_france Le second clip présentait dans ce reportage induit en erreur. Il ne faut surtout p… https://t.co/Bhqmd7thtz',0
6425,'فصلان اقسم بالله😅😅😅',0
6426,'انخفاض صادرات ألمانيا في مارس مع تضرر الطلب من فيروس كورونا https://t.co/opnGT6PoEr  #الأخبار_الإقتصادية_العالمية',0
6427,'يبون يدوسون على شواربنا هما عارفين انه فاشل بس منو يحاسبهم هذه السؤال',-1
6428,'وااال ٢٩',0
6429,"'""Depuis cinq jours, c'est la douche froide"" : les soignants redoutent un retour en arrière à l'hôpital public après… https://t.co/rn4vPfHNK0'",0
6430,'طبيب يذكر ويحذر العالم بطريقة منسية ينتقل فيها عدوى فيروس كورونا  https://t.co/oEfbUUDDt9',0
6431,'CORONAVIRUS : 153 cas d’épidémie en Guadeloupe au 07/05/2020 !  #guadeloupeactualites971 #guadeloupe #coronavirus… https://t.co/ed3NR3xq1w',0
6432,'في فيلم War of the Worlds فشل العالم في مواجهة المركبات والوحوش الفضائية التي غزت الأرض.عجزت الجيوش والمراكز العلمي… https://t.co/vr69ZMExcP',0
6433,'Génial ça va taper la rentrée en visio😢',0
6434,'#CovidStories Brent Underwood est confiné depuis le 18 mars dans une ville fantôme perchée à 2.600 mètres d’altitud… https://t.co/5VOmGCQ3Uk',0
6435,'Coronavirus : Amazon prolonge la suspension de ses centres français jusqu'au 13 mai  https://t.co/qZIcmwK7XE https://t.co/NKLhzbauNV',0
6436,"'Je devais normalement y aller, pendant mon voyage au Japon (qui lui aussi a été reporté). L'année prochaine sera bi… https://t.co/cevLoiHTW5'",0
6437,"'Goût d'Emmanuel Macron pour ""les rites de la monarchie"" et taxe ""Jean Valjean"" : la charge cinglante de Vincent Lin… https://t.co/xXuLJo9hwJ'",0
6438,"'Covid-19 : Amirouche Hammar, le patient zéro révèle comment il aurait été contaminé. #coronavirus #Covid_19… https://t.co/3vgxsGiYOs'",0
